name,birth_date,death_date,description,occupation,nationality,gender
Dario Fo,1926-03-24T00:00:00Z,2016-10-13T00:00:00Z,"Italian actor, playwright, comedian, singer-songwriter, theater director, painter, and political activist (1926-2016)",painter,Italy,male
Dario Fo,1926-03-24T00:00:00Z,2016-10-13T00:00:00Z,"Italian actor, playwright, comedian, singer-songwriter, theater director, painter, and political activist (1926-2016)",costume designer,Italy,male
Dario Fo,1926-03-24T00:00:00Z,2016-10-13T00:00:00Z,"Italian actor, playwright, comedian, singer-songwriter, theater director, painter, and political activist (1926-2016)",stage actor,Italy,male
Dario Fo,1926-03-24T00:00:00Z,2016-10-13T00:00:00Z,"Italian actor, playwright, comedian, singer-songwriter, theater director, painter, and political activist (1926-2016)",scenographer,Italy,male
Dario Fo,1926-03-24T00:00:00Z,2016-10-13T00:00:00Z,"Italian actor, playwright, comedian, singer-songwriter, theater director, painter, and political activist (1926-2016)",theatrical director,Italy,male
Dario Fo,1926-03-24T00:00:00Z,2016-10-13T00:00:00Z,"Italian actor, playwright, comedian, singer-songwriter, theater director, painter, and political activist (1926-2016)",visual artist,Italy,male
Dario Fo,1926-03-24T00:00:00Z,2016-10-13T00:00:00Z,"Italian actor, playwright, comedian, singer-songwriter, theater director, painter, and political activist (1926-2016)",director,Italy,male
Dario Fo,1926-03-24T00:00:00Z,2016-10-13T00:00:00Z,"Italian actor, playwright, comedian, singer-songwriter, theater director, painter, and political activist (1926-2016)",satirist,Italy,male
Dario Fo,1926-03-24T00:00:00Z,2016-10-13T00:00:00Z,"Italian actor, playwright, comedian, singer-songwriter, theater director, painter, and political activist (1926-2016)",film actor,Italy,male
Dario Fo,1926-03-24T00:00:00Z,2016-10-13T00:00:00Z,"Italian actor, playwright, comedian, singer-songwriter, theater director, painter, and political activist (1926-2016)",theater director,Italy,male
Dario Fo,1926-03-24T00:00:00Z,2016-10-13T00:00:00Z,"Italian actor, playwright, comedian, singer-songwriter, theater director, painter, and political activist (1926-2016)",Nobel Prize winner,Italy,male
Coquimbo Region,,,administrative division of Chile,,,
Cordell Hull,1871-10-02T00:00:00Z,1955-07-23T00:00:00Z,"American politician, U.S. Secretary of State from 1933 to 1944",judge,United States,male
Cordell Hull,1871-10-02T00:00:00Z,1955-07-23T00:00:00Z,"American politician, U.S. Secretary of State from 1933 to 1944",lawyer,United States,male
Cordell Hull,1871-10-02T00:00:00Z,1955-07-23T00:00:00Z,"American politician, U.S. Secretary of State from 1933 to 1944",politician,United States,male
Cordell Hull,1871-10-02T00:00:00Z,1955-07-23T00:00:00Z,"American politician, U.S. Secretary of State from 1933 to 1944",diplomat,United States,male
Delmira Agustini,1886-10-24T00:00:00Z,1914-07-06T00:00:00Z,Uruguayan writer,writer,Uruguay,female
Delmira Agustini,1886-10-24T00:00:00Z,1914-07-06T00:00:00Z,Uruguayan writer,poet,Uruguay,female
Cold War,,,"outdoor college ice hockey game played East Lansing, Michigan, USA in October 2001",,,
Cold War,,,American documentary television documentary series from 1998,,,
Cold War,,,song by Janelle Monáe,,,
Columbia University,,,Wikimedia disambiguation page,,,
Cold War,,,American band,,,
Cold War,,,Wikimedia disambiguation page,,,
Edison Denisov,1929-04-06T00:00:00Z,1996-11-24T00:00:00Z,Soviet and Russian composer (1929–1996),composer,Russia,male
Edison Denisov,1929-04-06T00:00:00Z,1996-11-24T00:00:00Z,Soviet and Russian composer (1929–1996),mathematician,Russia,male
Edison Denisov,1929-04-06T00:00:00Z,1996-11-24T00:00:00Z,Soviet and Russian composer (1929–1996),film score composer,Russia,male
Edison Denisov,1929-04-06T00:00:00Z,1996-11-24T00:00:00Z,Soviet and Russian composer (1929–1996),university teacher,Russia,male
Edison Denisov,1929-04-06T00:00:00Z,1996-11-24T00:00:00Z,Soviet and Russian composer (1929–1996),musicologist,Russia,male
Edison Denisov,1929-04-06T00:00:00Z,1996-11-24T00:00:00Z,Soviet and Russian composer (1929–1996),composer,Soviet Union,male
Edison Denisov,1929-04-06T00:00:00Z,1996-11-24T00:00:00Z,Soviet and Russian composer (1929–1996),mathematician,Soviet Union,male
Edison Denisov,1929-04-06T00:00:00Z,1996-11-24T00:00:00Z,Soviet and Russian composer (1929–1996),film score composer,Soviet Union,male
Edison Denisov,1929-04-06T00:00:00Z,1996-11-24T00:00:00Z,Soviet and Russian composer (1929–1996),university teacher,Soviet Union,male
Edison Denisov,1929-04-06T00:00:00Z,1996-11-24T00:00:00Z,Soviet and Russian composer (1929–1996),musicologist,Soviet Union,male
China Zorrilla,1922-03-14T00:00:00Z,2014-09-17T00:00:00Z,Uruguayan actress (1922–2014),actor,Uruguay,female
China Zorrilla,1922-03-14T00:00:00Z,2014-09-17T00:00:00Z,Uruguayan actress (1922–2014),stage actor,Uruguay,female
China Zorrilla,1922-03-14T00:00:00Z,2014-09-17T00:00:00Z,Uruguayan actress (1922–2014),film actor,Uruguay,female
Cora Coralina,1889-08-20T00:00:00Z,1985-04-10T00:00:00Z,Brazilian writer and poet (1889–1985),writer,Brazil,female
Cora Coralina,1889-08-20T00:00:00Z,1985-04-10T00:00:00Z,Brazilian writer and poet (1889–1985),poet,Brazil,female
Cora Coralina,1889-08-20T00:00:00Z,1985-04-10T00:00:00Z,Brazilian writer and poet (1889–1985),sociologist,Brazil,female
Cora Coralina,1889-08-20T00:00:00Z,1985-04-10T00:00:00Z,Brazilian writer and poet (1889–1985),children's writer,Brazil,female
Diamela Eltit,1947-08-24T00:00:00Z,,Chilean writer,writer,Chile,female
Diamela Eltit,1947-08-24T00:00:00Z,,Chilean writer,teacher,Chile,female
Diamela Eltit,1947-08-24T00:00:00Z,,Chilean writer,artist,Chile,female
Diamela Eltit,1947-08-24T00:00:00Z,,Chilean writer,university teacher,Chile,female
Diamela Eltit,1947-08-24T00:00:00Z,,Chilean writer,video artist,Chile,female
Cold War,,,2012 Hong Kong film,,,
Doris Dana,1920-01-01T00:00:00Z,2006-11-28T00:00:00Z,American writer,writer,United States,female
Doris Dana,1920-01-01T00:00:00Z,2006-11-28T00:00:00Z,American writer,translator,United States,female
Chilean Americans,,,Ethnic group,,,
Concha Zardoya,1914-11-14T00:00:00Z,2004-04-21T00:00:00Z,Chilean poet and literary critic,writer,Chile,female
Concha Zardoya,1914-11-14T00:00:00Z,2004-04-21T00:00:00Z,Chilean poet and literary critic,poet,Chile,female
Concha Zardoya,1914-11-14T00:00:00Z,2004-04-21T00:00:00Z,Chilean poet and literary critic,university teacher,Chile,female
Concha Zardoya,1914-11-14T00:00:00Z,2004-04-21T00:00:00Z,Chilean poet and literary critic,literary critic,Chile,female
Concha Zardoya,1914-11-14T00:00:00Z,2004-04-21T00:00:00Z,Chilean poet and literary critic,children's writer,Chile,female
Concha Zardoya,1914-11-14T00:00:00Z,2004-04-21T00:00:00Z,Chilean poet and literary critic,essayist,Chile,female
Concha Zardoya,1914-11-14T00:00:00Z,2004-04-21T00:00:00Z,Chilean poet and literary critic,seamstress,Chile,female
Cold War,,,episode of Doctor Who (S7 E8),,,
Cold War,,,war in Star Wars,,,
Cold War,,,short story by Arthur C. Clarke,,,
Claude Simon,,,Wikimedia disambiguation page,,,
Doris Lessing,,,painting by Leonard William McComb,,,
Doris Lessing,,,painting by Leonard William McComb (NPG NPG 6517(2)),,,
Claude Simon,1744-11-15T00:00:00Z,1825-10-03T00:00:00Z,,Catholic priest,France,male
Claude Simon,1744-11-15T00:00:00Z,1825-10-03T00:00:00Z,,Catholic bishop,France,male
Editorial Nascimento,,,,,,
Claude Simon,1728-01-01T00:00:00Z,1752-03-31T00:00:00Z,,bookseller,,male
Claude Simon,1741-01-01T00:00:00Z,1760-01-01T00:00:00Z,,printer,,male
Claude Simon,1741-01-01T00:00:00Z,1760-01-01T00:00:00Z,,bookseller,,male
Claude Simon,1741-01-01T00:00:00Z,1760-01-01T00:00:00Z,,publisher,,male
Cora Coralina,,,bust in Brazil,,,
Cordell Hull,,,painting by Gregory Stapko,,,
Cold War,,,2018 film directed by Paweł Pawlikowski,,,
Claude Simon,1950-07-21T00:00:00Z,,French politician,politician,France,male
Claude Simon,1950-07-21T00:00:00Z,,French politician,pensioner,France,male
Cold War,,,"original song written, composed, and performed by Cautious Clay",,,
Columbia University Bicentennial,,,Series of celebrations for the anniversary of the founding of Columbia University,,,
Cold War,,,episode of Deadliest Catch (S12 E7),,,
Cold War,,,episode of Top Chef: D.C. (S7 E6),,,
Cold War,,,episode of Fanboy & Chum Chum (S1 E28),,,
Cold War,,,episode of Tales from the Crypt (S7 E6),,,
Cold War,,,episode of The Neighbors (S1 E12),,,
Cordell Hull,,,plaster sculpture by Bryant Baker,,,
Cold War,,,episode of Total Eclipse (S5 E4),,,
Cold War,,,online exhibition from National Archives (United Kingdom),,,
Gao Xingjian,1940-01-04T00:00:00Z,,Chinese novelist and playwright (1940- ),screenwriter,France,male
Gao Xingjian,1940-01-04T00:00:00Z,,Chinese novelist and playwright (1940- ),writer,France,male
Gao Xingjian,1940-01-04T00:00:00Z,,Chinese novelist and playwright (1940- ),playwright,France,male
Gao Xingjian,1940-01-04T00:00:00Z,,Chinese novelist and playwright (1940- ),translator,France,male
Gao Xingjian,1940-01-04T00:00:00Z,,Chinese novelist and playwright (1940- ),painter,France,male
Gao Xingjian,1940-01-04T00:00:00Z,,Chinese novelist and playwright (1940- ),film director,France,male
Gao Xingjian,1940-01-04T00:00:00Z,,Chinese novelist and playwright (1940- ),literary critic,France,male
Gao Xingjian,1940-01-04T00:00:00Z,,Chinese novelist and playwright (1940- ),novelist,France,male
Gao Xingjian,1940-01-04T00:00:00Z,,Chinese novelist and playwright (1940- ),screenwriter,People's Republic of China,male
Gao Xingjian,1940-01-04T00:00:00Z,,Chinese novelist and playwright (1940- ),writer,People's Republic of China,male
Gao Xingjian,1940-01-04T00:00:00Z,,Chinese novelist and playwright (1940- ),playwright,People's Republic of China,male
Gao Xingjian,1940-01-04T00:00:00Z,,Chinese novelist and playwright (1940- ),translator,People's Republic of China,male
Gao Xingjian,1940-01-04T00:00:00Z,,Chinese novelist and playwright (1940- ),painter,People's Republic of China,male
Gao Xingjian,1940-01-04T00:00:00Z,,Chinese novelist and playwright (1940- ),film director,People's Republic of China,male
Gao Xingjian,1940-01-04T00:00:00Z,,Chinese novelist and playwright (1940- ),literary critic,People's Republic of China,male
Gao Xingjian,1940-01-04T00:00:00Z,,Chinese novelist and playwright (1940- ),novelist,People's Republic of China,male
Ernest Hemingway,1899-07-21T00:00:00Z,1961-07-02T00:00:00Z,American author and journalist (1899–1961),screenwriter,United States,male
Ernest Hemingway,1899-07-21T00:00:00Z,1961-07-02T00:00:00Z,American author and journalist (1899–1961),writer,United States,male
Ernest Hemingway,1899-07-21T00:00:00Z,1961-07-02T00:00:00Z,American author and journalist (1899–1961),poet,United States,male
Ernest Hemingway,1899-07-21T00:00:00Z,1961-07-02T00:00:00Z,American author and journalist (1899–1961),war correspondent,United States,male
Ernest Hemingway,1899-07-21T00:00:00Z,1961-07-02T00:00:00Z,American author and journalist (1899–1961),playwright,United States,male
Ernest Hemingway,1899-07-21T00:00:00Z,1961-07-02T00:00:00Z,American author and journalist (1899–1961),journalist,United States,male
Ernest Hemingway,1899-07-21T00:00:00Z,1961-07-02T00:00:00Z,American author and journalist (1899–1961),novelist,United States,male
Ernest Hemingway,1899-07-21T00:00:00Z,1961-07-02T00:00:00Z,American author and journalist (1899–1961),prose writer,United States,male
Ernest Hemingway,1899-07-21T00:00:00Z,1961-07-02T00:00:00Z,American author and journalist (1899–1961),short story writer,United States,male
Eleanor Roosevelt,1884-10-11T00:00:00Z,1962-11-07T00:00:00Z,First Lady of the United States from 1933 to 1945,writer,United States,female
Eleanor Roosevelt,1884-10-11T00:00:00Z,1962-11-07T00:00:00Z,First Lady of the United States from 1933 to 1945,politician,United States,female
Eleanor Roosevelt,1884-10-11T00:00:00Z,1962-11-07T00:00:00Z,First Lady of the United States from 1933 to 1945,diplomat,United States,female
Eleanor Roosevelt,1884-10-11T00:00:00Z,1962-11-07T00:00:00Z,First Lady of the United States from 1933 to 1945,columnist,United States,female
Eleanor Roosevelt,1884-10-11T00:00:00Z,1962-11-07T00:00:00Z,First Lady of the United States from 1933 to 1945,human rights activist,United States,female
Eleanor Roosevelt,1884-10-11T00:00:00Z,1962-11-07T00:00:00Z,First Lady of the United States from 1933 to 1945,journalist,United States,female
Eleanor Roosevelt,1884-10-11T00:00:00Z,1962-11-07T00:00:00Z,First Lady of the United States from 1933 to 1945,peace activist,United States,female
Eleanor Roosevelt,1884-10-11T00:00:00Z,1962-11-07T00:00:00Z,First Lady of the United States from 1933 to 1945,autobiographer,United States,female
Eleanor Roosevelt,1884-10-11T00:00:00Z,1962-11-07T00:00:00Z,First Lady of the United States from 1933 to 1945,women's rights activist,United States,female
Erwin Walter Palm,1910-08-28T00:00:00Z,1988-07-07T00:00:00Z,German historian (1910–1988),historian,Germany,male
Erwin Walter Palm,1910-08-28T00:00:00Z,1988-07-07T00:00:00Z,German historian (1910–1988),university teacher,Germany,male
Erwin Walter Palm,1910-08-28T00:00:00Z,1988-07-07T00:00:00Z,German historian (1910–1988),art historian,Germany,male
Erwin Walter Palm,1910-08-28T00:00:00Z,1988-07-07T00:00:00Z,German historian (1910–1988),archaeologist,Germany,male
Elfriede Jelinek,1946-10-20T00:00:00Z,,Austrian writer,screenwriter,Austria,female
Elfriede Jelinek,1946-10-20T00:00:00Z,,Austrian writer,writer,Austria,female
Elfriede Jelinek,1946-10-20T00:00:00Z,,Austrian writer,poet,Austria,female
Elfriede Jelinek,1946-10-20T00:00:00Z,,Austrian writer,playwright,Austria,female
Elfriede Jelinek,1946-10-20T00:00:00Z,,Austrian writer,translator,Austria,female
Elfriede Jelinek,1946-10-20T00:00:00Z,,Austrian writer,literary critic,Austria,female
Elfriede Jelinek,1946-10-20T00:00:00Z,,Austrian writer,novelist,Austria,female
Elfriede Jelinek,1946-10-20T00:00:00Z,,Austrian writer,librettist,Austria,female
Ernst Chain,1906-06-19T00:00:00Z,1979-08-12T00:00:00Z,Jewish-German-born British biochemist,chemist,United Kingdom,male
Ernst Chain,1906-06-19T00:00:00Z,1979-08-12T00:00:00Z,Jewish-German-born British biochemist,university teacher,United Kingdom,male
Ernst Chain,1906-06-19T00:00:00Z,1979-08-12T00:00:00Z,Jewish-German-born British biochemist,biochemist,United Kingdom,male
Ernst Chain,1906-06-19T00:00:00Z,1979-08-12T00:00:00Z,Jewish-German-born British biochemist,chemist,Germany,male
Ernst Chain,1906-06-19T00:00:00Z,1979-08-12T00:00:00Z,Jewish-German-born British biochemist,university teacher,Germany,male
Ernst Chain,1906-06-19T00:00:00Z,1979-08-12T00:00:00Z,Jewish-German-born British biochemist,biochemist,Germany,male
Elias Canetti,1905-07-25T00:00:00Z,1994-08-14T00:00:00Z,"Bulgarian-born Swiss and British jewish modernist novelist, playwright, memoirist, and non-fiction writer",writer,United Kingdom,male
Elias Canetti,1905-07-25T00:00:00Z,1994-08-14T00:00:00Z,"Bulgarian-born Swiss and British jewish modernist novelist, playwright, memoirist, and non-fiction writer",playwright,United Kingdom,male
Elias Canetti,1905-07-25T00:00:00Z,1994-08-14T00:00:00Z,"Bulgarian-born Swiss and British jewish modernist novelist, playwright, memoirist, and non-fiction writer",chemist,United Kingdom,male
Elias Canetti,1905-07-25T00:00:00Z,1994-08-14T00:00:00Z,"Bulgarian-born Swiss and British jewish modernist novelist, playwright, memoirist, and non-fiction writer",aphorist,United Kingdom,male
Elias Canetti,1905-07-25T00:00:00Z,1994-08-14T00:00:00Z,"Bulgarian-born Swiss and British jewish modernist novelist, playwright, memoirist, and non-fiction writer",essayist,United Kingdom,male
Elias Canetti,1905-07-25T00:00:00Z,1994-08-14T00:00:00Z,"Bulgarian-born Swiss and British jewish modernist novelist, playwright, memoirist, and non-fiction writer",writer,Bulgaria,male
Elias Canetti,1905-07-25T00:00:00Z,1994-08-14T00:00:00Z,"Bulgarian-born Swiss and British jewish modernist novelist, playwright, memoirist, and non-fiction writer",playwright,Bulgaria,male
Elias Canetti,1905-07-25T00:00:00Z,1994-08-14T00:00:00Z,"Bulgarian-born Swiss and British jewish modernist novelist, playwright, memoirist, and non-fiction writer",chemist,Bulgaria,male
Elias Canetti,1905-07-25T00:00:00Z,1994-08-14T00:00:00Z,"Bulgarian-born Swiss and British jewish modernist novelist, playwright, memoirist, and non-fiction writer",aphorist,Bulgaria,male
Elias Canetti,1905-07-25T00:00:00Z,1994-08-14T00:00:00Z,"Bulgarian-born Swiss and British jewish modernist novelist, playwright, memoirist, and non-fiction writer",essayist,Bulgaria,male
Ewa Demarczyk,,,album by Ewa Demarczyk,,,
Eleanor Roosevelt,,,Wikimedia disambiguation page,,,
Eyvind Johnson,1900-07-29T00:00:00Z,1976-08-25T00:00:00Z,Swedish writer (1900–1976),writer,Sweden,male
Eyvind Johnson,1900-07-29T00:00:00Z,1976-08-25T00:00:00Z,Swedish writer (1900–1976),poet,Sweden,male
Eyvind Johnson,1900-07-29T00:00:00Z,1976-08-25T00:00:00Z,Swedish writer (1900–1976),translator,Sweden,male
Eyvind Johnson,1900-07-29T00:00:00Z,1976-08-25T00:00:00Z,Swedish writer (1900–1976),journalist,Sweden,male
Eyvind Johnson,1900-07-29T00:00:00Z,1976-08-25T00:00:00Z,Swedish writer (1900–1976),film director,Sweden,male
Eyvind Johnson,1900-07-29T00:00:00Z,1976-08-25T00:00:00Z,Swedish writer (1900–1976),novelist,Sweden,male
Eyvind Johnson,1900-07-29T00:00:00Z,1976-08-25T00:00:00Z,Swedish writer (1900–1976),film screenwriter,Sweden,male
Erik Axel Karlfeldt,1864-07-20T00:00:00Z,1931-04-08T00:00:00Z,Swedish poet (1864–1931),writer,Sweden,male
Erik Axel Karlfeldt,1864-07-20T00:00:00Z,1931-04-08T00:00:00Z,Swedish poet (1864–1931),poet,Sweden,male
Ewa Demarczyk,1941-01-16T00:00:00Z,2020-08-14T00:00:00Z,"Polish singer, actress (1941–2020)",actor,Poland,female
Ewa Demarczyk,1941-01-16T00:00:00Z,2020-08-14T00:00:00Z,"Polish singer, actress (1941–2020)",singer,Poland,female
Ewa Demarczyk,1941-01-16T00:00:00Z,2020-08-14T00:00:00Z,"Polish singer, actress (1941–2020)",singer-songwriter,Poland,female
Ewa Demarczyk,1941-01-16T00:00:00Z,2020-08-14T00:00:00Z,"Polish singer, actress (1941–2020)",recording artist,Poland,female
Gabriela Mistral,1889-04-07T00:00:00Z,1957-01-10T00:00:00Z,"Chilean poet, diplomat and educator (1889–1957)",writer,Chile,female
Gabriela Mistral,1889-04-07T00:00:00Z,1957-01-10T00:00:00Z,"Chilean poet, diplomat and educator (1889–1957)",teacher,Chile,female
Gabriela Mistral,1889-04-07T00:00:00Z,1957-01-10T00:00:00Z,"Chilean poet, diplomat and educator (1889–1957)",poet,Chile,female
Gabriela Mistral,1889-04-07T00:00:00Z,1957-01-10T00:00:00Z,"Chilean poet, diplomat and educator (1889–1957)",diplomat,Chile,female
Eugenio Montale,1896-10-12T00:00:00Z,1981-09-12T00:00:00Z,Italian poet (1896-1981),poet,Italy,male
Eugenio Montale,1896-10-12T00:00:00Z,1981-09-12T00:00:00Z,Italian poet (1896-1981),politician,Italy,male
Eugenio Montale,1896-10-12T00:00:00Z,1981-09-12T00:00:00Z,Italian poet (1896-1981),librarian,Italy,male
Eugenio Montale,1896-10-12T00:00:00Z,1981-09-12T00:00:00Z,Italian poet (1896-1981),translator,Italy,male
Eugenio Montale,1896-10-12T00:00:00Z,1981-09-12T00:00:00Z,Italian poet (1896-1981),music critic,Italy,male
Eugenio Montale,1896-10-12T00:00:00Z,1981-09-12T00:00:00Z,Italian poet (1896-1981),editor,Italy,male
Eugenio Montale,1896-10-12T00:00:00Z,1981-09-12T00:00:00Z,Italian poet (1896-1981),journalist,Italy,male
Eugenio Montale,1896-10-12T00:00:00Z,1981-09-12T00:00:00Z,Italian poet (1896-1981),literary critic,Italy,male
Eugenio Montale,1896-10-12T00:00:00Z,1981-09-12T00:00:00Z,Italian poet (1896-1981),prose writer,Italy,male
Eugenio Montale,1896-10-12T00:00:00Z,1981-09-12T00:00:00Z,Italian poet (1896-1981),poet,Kingdom of Italy,male
Eugenio Montale,1896-10-12T00:00:00Z,1981-09-12T00:00:00Z,Italian poet (1896-1981),politician,Kingdom of Italy,male
Eugenio Montale,1896-10-12T00:00:00Z,1981-09-12T00:00:00Z,Italian poet (1896-1981),librarian,Kingdom of Italy,male
Eugenio Montale,1896-10-12T00:00:00Z,1981-09-12T00:00:00Z,Italian poet (1896-1981),translator,Kingdom of Italy,male
Eugenio Montale,1896-10-12T00:00:00Z,1981-09-12T00:00:00Z,Italian poet (1896-1981),music critic,Kingdom of Italy,male
Eugenio Montale,1896-10-12T00:00:00Z,1981-09-12T00:00:00Z,Italian poet (1896-1981),editor,Kingdom of Italy,male
Eugenio Montale,1896-10-12T00:00:00Z,1981-09-12T00:00:00Z,Italian poet (1896-1981),journalist,Kingdom of Italy,male
Eugenio Montale,1896-10-12T00:00:00Z,1981-09-12T00:00:00Z,Italian poet (1896-1981),literary critic,Kingdom of Italy,male
Eugenio Montale,1896-10-12T00:00:00Z,1981-09-12T00:00:00Z,Italian poet (1896-1981),prose writer,Kingdom of Italy,male
Forugh Farrokhzad,1935-01-05T00:00:00Z,1967-02-13T00:00:00Z,Iranian poet (1935-1967),actor,Pahlavi Iran,female
Forugh Farrokhzad,1935-01-05T00:00:00Z,1967-02-13T00:00:00Z,Iranian poet (1935-1967),poet,Pahlavi Iran,female
Forugh Farrokhzad,1935-01-05T00:00:00Z,1967-02-13T00:00:00Z,Iranian poet (1935-1967),film director,Pahlavi Iran,female
Elqui River,,,river in Chile,,,
Eleanor Roosevelt,,,"subbarrio in Hato Rey Norte, San Juan, Puerto Rico",,,
Emma Godoy,1918-03-25T00:00:00Z,1989-07-30T00:00:00Z,Mexican writer (1918-1988),writer,Mexico,female
Emma Godoy,1918-03-25T00:00:00Z,1989-07-30T00:00:00Z,Mexican writer (1918-1988),poet,Mexico,female
Emma Godoy,1918-03-25T00:00:00Z,1989-07-30T00:00:00Z,Mexican writer (1918-1988),psychologist,Mexico,female
Emma Godoy,1918-03-25T00:00:00Z,1989-07-30T00:00:00Z,Mexican writer (1918-1988),announcer,Mexico,female
Emma Godoy,1918-03-25T00:00:00Z,1989-07-30T00:00:00Z,Mexican writer (1918-1988),philosopher,Mexico,female
Emma Godoy,1918-03-25T00:00:00Z,1989-07-30T00:00:00Z,Mexican writer (1918-1988),novelist,Mexico,female
Emma Godoy,1918-03-25T00:00:00Z,1989-07-30T00:00:00Z,Mexican writer (1918-1988),short story writer,Mexico,female
Emma Godoy,1918-03-25T00:00:00Z,1989-07-30T00:00:00Z,Mexican writer (1918-1988),psychopedagogue,Mexico,female
Gabriela Mistral,,,Wikimedia disambiguation page,,,
Elias Canetti,,,painting by Marie-Louise von Motesiczky,,,
Eleanor Roosevelt,,,painting by Alta Shore Purdy,,,
Eleanor Roosevelt,,,painting by Herman Perlman,,,
Ernest Hemingway,,,painting by Renate Bolz,,,
Eugenio Montale,,,"primary school in San Biagio di Callalta, Treviso, Veneto, Italy",,,
Eugenio Montale,,,"classical lyceum in San Donà di Piave, Venice, Veneto, Italy",,,
Eugenio Montale,,,high school in Pontedera in the province of Pisa (Italy) [school id: PIPM050007],,,
Eugenio Montale,,,"classical lyceum in Rome, Rome, Lazio, Italy",,,
Eugenio Montale,,,"professional institute in Cinisello Balsamo, Milan, Lombardy, Italy [school id: MIRC02851Q]",,,
Eugenio Montale,,,"high school in Cinisello Balsamo, Milan, Lombardy, Italy",,,
Eugenio Montale,,,"technical institute in Cinisello Balsamo, Milan, Lombardy, Italy",,,
Eugenio Montale,,,"professional institute in Cinisello Balsamo, Milan, Lombardy, Italy [school id: MIRC02801A]",,,
Eugenio Montale,,,"primary school in Gioia Tauro, Reggio Calabria, Calabria, Italy",,,
Eugenio Montale,,,commemorative plaque in Milan,,,
Eleanor Roosevelt,,,musical character in the musical Clinton: The Musical by Paul Hodge,,,
Eleanor Roosevelt,,,"photograph by Arthur Rothstein (American, 1915-1985) (2015.432)",,,
Gabriela Mistral,,,painting by José María López Mezquita,,,
Floral Games,,,,,,
Francese Litchfield Turnbull,1844-05-23T00:00:00Z,1927-02-28T00:00:00Z,writer,writer,,female
Eleanor Roosevelt,,,Franklin D. Roosevelt as depicted in television series Atlantic Crossing,,,female
Eleanor Roosevelt,,,passenger / Ro‑Ro ferry built in 2021,,,
Ernest Hemingway,,,written work by Mariano Hispano González,,,
Ernest Hemingway,,,1978 edition of written work by Mariano Hispano González,,,
Ernest Hemingway,,,1979 edition of written work by Mariano Hispano González,,,
Ernest Hemingway,,,1983 edition of written work by Mariano Hispano González,,,
Hermann Hesse,1877-07-02T00:00:00Z,1962-08-09T00:00:00Z,"Nobel Prize winning German-Swiss poet, novelist and painter (1877–1962)",writer,Switzerland,male
Hermann Hesse,1877-07-02T00:00:00Z,1962-08-09T00:00:00Z,"Nobel Prize winning German-Swiss poet, novelist and painter (1877–1962)",poet,Switzerland,male
Hermann Hesse,1877-07-02T00:00:00Z,1962-08-09T00:00:00Z,"Nobel Prize winning German-Swiss poet, novelist and painter (1877–1962)",illustrator,Switzerland,male
Hermann Hesse,1877-07-02T00:00:00Z,1962-08-09T00:00:00Z,"Nobel Prize winning German-Swiss poet, novelist and painter (1877–1962)",bookseller,Switzerland,male
Hermann Hesse,1877-07-02T00:00:00Z,1962-08-09T00:00:00Z,"Nobel Prize winning German-Swiss poet, novelist and painter (1877–1962)",painter,Switzerland,male
Hermann Hesse,1877-07-02T00:00:00Z,1962-08-09T00:00:00Z,"Nobel Prize winning German-Swiss poet, novelist and painter (1877–1962)",resistance fighter,Switzerland,male
Hermann Hesse,1877-07-02T00:00:00Z,1962-08-09T00:00:00Z,"Nobel Prize winning German-Swiss poet, novelist and painter (1877–1962)",philosopher,Switzerland,male
Hermann Hesse,1877-07-02T00:00:00Z,1962-08-09T00:00:00Z,"Nobel Prize winning German-Swiss poet, novelist and painter (1877–1962)",novelist,Switzerland,male
Hermann Hesse,1877-07-02T00:00:00Z,1962-08-09T00:00:00Z,"Nobel Prize winning German-Swiss poet, novelist and painter (1877–1962)",literary scholar,Switzerland,male
Hermann Hesse,1877-07-02T00:00:00Z,1962-08-09T00:00:00Z,"Nobel Prize winning German-Swiss poet, novelist and painter (1877–1962)",librettist,Switzerland,male
Hermann Hesse,1877-07-02T00:00:00Z,1962-08-09T00:00:00Z,"Nobel Prize winning German-Swiss poet, novelist and painter (1877–1962)",pacifist,Switzerland,male
Hermann Hesse,1877-07-02T00:00:00Z,1962-08-09T00:00:00Z,"Nobel Prize winning German-Swiss poet, novelist and painter (1877–1962)",Nobel Prize winner,Switzerland,male
Hermann Hesse,1877-07-02T00:00:00Z,1962-08-09T00:00:00Z,"Nobel Prize winning German-Swiss poet, novelist and painter (1877–1962)",writer,Germany,male
Hermann Hesse,1877-07-02T00:00:00Z,1962-08-09T00:00:00Z,"Nobel Prize winning German-Swiss poet, novelist and painter (1877–1962)",poet,Germany,male
Hermann Hesse,1877-07-02T00:00:00Z,1962-08-09T00:00:00Z,"Nobel Prize winning German-Swiss poet, novelist and painter (1877–1962)",illustrator,Germany,male
Hermann Hesse,1877-07-02T00:00:00Z,1962-08-09T00:00:00Z,"Nobel Prize winning German-Swiss poet, novelist and painter (1877–1962)",bookseller,Germany,male
Hermann Hesse,1877-07-02T00:00:00Z,1962-08-09T00:00:00Z,"Nobel Prize winning German-Swiss poet, novelist and painter (1877–1962)",painter,Germany,male
Hermann Hesse,1877-07-02T00:00:00Z,1962-08-09T00:00:00Z,"Nobel Prize winning German-Swiss poet, novelist and painter (1877–1962)",resistance fighter,Germany,male
